order_id,order_creation_ts,promised_by_ts,metro,retailer,store_id,store_lat,store_lon,customer_id,customer_lat,customer_lon,order_type,delivery_type,on_time_flag,basket_size,total_cost,revenue,markup,shopper_id,shopper_rating,preferred_shopper,base_pay,promo_pay,incentive_pay,total_shopper_pay
O3080,2026-08-10 09:42:19.408697,2026-08-10 11:42:19.408697,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C396,33.50310768003485,-86.83351601410156,shop_and_deliver,on_demand,1,10,109.94,9.02,5.38,SH17,4.79,1,7.25,0,0,7.25
O3081,2026-08-10 17:29:19.443816,2026-08-10 19:29:19.443816,Birmingham,Meijer,S5,33.438754084224875,-86.77044022099197,C753,33.36392448451385,-86.77487018838144,shop_and_deliver,on_demand,0,15,98.5,11.48,3.85,SH16,4.72,0,10.1,0,0,10.1
O3082,2026-08-10 09:27:43.735718,2026-08-10 13:27:43.735718,Birmingham,Kroger,S12,33.535234622395166,-86.8920389257104,C2772,33.4948342482344,-86.86336768204444,delivery_only,same_day,1,8,61.52,8.98,2.49,SH25,4.31,0,8.31,0,0,8.31
O3083,2026-08-10 13:31:04.106820,2026-08-10 15:31:04.106820,Birmingham,Lowe's,S17,33.53839939840087,-86.75042491588749,C1558,33.532574088417554,-86.69562026783366,shop_and_deliver,on_demand,0,10,78.37,11.21,3.58,SH12,4.97,0,8.34,0,0,8.34
O3084,2026-08-10 16:16:00.712730,2026-08-10 18:16:00.712730,San Francisco,CVS,S49,37.729550554564085,-122.43664425943076,C583,37.68989293121517,-122.42560128301227,shop_and_deliver,on_demand,1,10,109.66,15.53,6.65,SH30,5.0,0,6.74,0,0,6.74
O3085,2026-08-10 08:32:53.799329,2026-08-10 12:32:53.799329,Austin,Petco,S121,30.206076006798973,-97.76082921898866,C1691,30.213881176916807,-97.74314490257814,shop_and_deliver,same_day,1,10,133.92,18.58,9.35,SH76,4.43,0,8.53,0,0,8.53
O3086,2026-08-10 10:30:45.974901,2026-08-10 12:30:45.974901,Austin,Walgreens,S105,30.30142870336481,-97.77137064374077,C2169,30.295434897654903,-97.78925768610715,delivery_only,on_demand,1,9,57.28,5.53,3.1,SH82,4.55,0,5.83,0,0,5.83
O3087,2026-08-10 13:22:11.444695,2026-08-10 17:22:11.444695,Los Angeles,Walgreens,S77,34.191825805386635,-118.22621196391788,C1347,34.19398959973286,-118.30745686850388,shop_and_deliver,same_day,1,6,84.29,7.0,2.81,SH55,4.34,0,5.62,0,0,5.62
O3088,2026-08-10 11:14:40.269677,2026-08-10 13:14:40.269677,Birmingham,CVS,S15,33.497974970457186,-86.89752607460036,C2096,33.45853300707673,-86.8906493318205,shop_and_deliver,on_demand,0,10,121.56,11.58,3.86,SH21,4.98,0,6.71,0,0,6.71
O3089,2026-08-10 15:12:28.889879,2026-08-10 19:12:28.889879,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C2732,33.53819084784737,-86.85320863830258,delivery_only,same_day,1,18,72.64,10.23,5.05,SH5,4.75,0,10.06,0,0,10.06
O3090,2026-08-10 11:48:49.514677,2026-08-11 11:48:49.514677,Birmingham,Lowe's,S1,33.57197773763484,-86.86738173782409,C1765,33.57235985337279,-86.83938219364002,shop_and_deliver,next_day,1,21,204.03,28.86,12.38,SH2,4.53,1,11.12,0,0,11.12
O3091,2026-08-10 13:10:54.072220,2026-08-10 17:10:54.072220,San Francisco,CVS,S32,37.75791588742531,-122.46549571285698,C763,37.74222129003552,-122.48527088546716,delivery_only,same_day,1,4,43.52,4.46,1.95,SH36,4.32,0,5.24,0,0,5.24
O3092,2026-08-10 14:52:44.717410,2026-08-10 16:52:44.717410,Birmingham,Lowe's,S1,33.57197773763484,-86.86738173782409,C834,33.5603072454923,-86.8366831228098,shop_and_deliver,on_demand,0,7,95.97,10.3,4.99,SH1,5.0,0,7.97,2,1,10.969999999999999
O3093,2026-08-10 15:30:50.634089,2026-08-10 17:30:50.634089,Birmingham,CVS,S22,33.58966892307698,-86.792778003814,C1152,33.62344597894661,-86.89494760333659,shop_and_deliver,on_demand,1,6,67.39,5.45,2.42,SH7,5.0,0,7.47,2,0,9.469999999999999
O3094,2026-08-10 16:51:54.051457,2026-08-10 20:51:54.051457,Birmingham,Lowe's,S11,33.539909481679956,-86.83155684157191,C1057,33.54627254318382,-86.84399824333298,shop_and_deliver,same_day,1,3,40.06,5.37,2.17,SH20,4.75,1,4.74,0,0,4.74
O3095,2026-08-10 17:30:28.968016,2026-08-10 19:30:28.968016,San Francisco,Petco,S28,37.723846077241575,-122.36097356760793,C754,37.77604267266787,-122.39313459037255,shop_and_deliver,on_demand,0,9,41.1,5.94,1.72,SH50,4.76,1,6.73,0,0,6.73
O3096,2026-08-10 16:55:46.851522,2026-08-10 20:55:46.851522,Austin,Meijer,S98,30.241231740051088,-97.84000867669423,C2859,30.271105672828345,-97.81446983921232,delivery_only,same_day,1,23,182.85,15.59,6.59,SH95,4.55,1,12.06,0,0,12.06
O3097,2026-08-10 10:06:24.932681,2026-08-10 14:06:24.932681,San Francisco,Petco,S44,37.742355779859,-122.47016241082054,C941,37.71480188949266,-122.48654009809282,shop_and_deliver,same_day,1,17,177.03,25.82,7.07,SH46,3.86,0,9.39,0,0,9.39
O3098,2026-08-10 12:13:29.399592,2026-08-10 14:13:29.399592,Austin,Target,S102,30.230584401031255,-97.80920145066278,C139,30.18525664537531,-97.79684489117031,delivery_only,on_demand,1,20,124.53,12.64,6.95,SH89,5.0,1,9.82,3,0,12.82
O3099,2026-08-10 14:22:59.414380,2026-08-10 18:22:59.414380,Los Angeles,Publix,S83,34.013884829968525,-118.11165996726267,C2622,34.12799683762943,-118.12641371551233,delivery_only,same_day,1,11,153.14,22.38,6.08,SH68,4.88,0,6.49,1,0,7.49
O3100,2026-08-10 08:27:32.810854,2026-08-10 12:27:32.810854,San Francisco,Petco,S28,37.723846077241575,-122.36097356760793,C450,37.708514908640296,-122.39865594002475,delivery_only,same_day,1,35,182.76,26.55,10.88,SH48,5.0,1,12.62,2,0,14.62
O3101,2026-08-10 11:17:51.866670,2026-08-11 11:17:51.866670,Birmingham,Petco,S8,33.50635010335558,-86.84797875476436,C1073,33.573330685592055,-86.86783153996268,shop_and_deliver,next_day,1,12,86.26,8.03,3.57,SH9,4.53,0,8.87,0,0,8.87
O3102,2026-08-10 17:41:20.436066,2026-08-10 21:41:20.436066,Los Angeles,Target,S84,33.903718475153866,-118.34545758457476,C267,33.98353189645772,-118.39167340896044,delivery_only,same_day,1,14,131.21,12.4,7.67,SH62,5.0,0,9.97,0,0,9.97
O3103,2026-08-10 12:57:20.436289,2026-08-10 14:57:20.436289,Birmingham,Publix,S3,33.446595484847236,-86.81773519944615,C2812,33.40517764276232,-86.74951928752812,shop_and_deliver,on_demand,1,17,212.19,29.38,12.49,SH13,4.62,0,9.37,0,0,9.37
O3104,2026-08-10 15:19:49.638385,2026-08-10 19:19:49.638385,San Francisco,CVS,S32,37.75791588742531,-122.46549571285698,C1838,37.7784564133505,-122.45141980919705,shop_and_deliver,same_day,1,11,95.32,13.04,5.2,SH27,4.42,0,6.35,0,0,6.35
O3105,2026-08-10 15:17:34.058890,2026-08-10 17:17:34.058890,Birmingham,Meijer,S5,33.438754084224875,-86.77044022099197,C1519,33.28876126133342,-86.79657119100614,shop_and_deliver,on_demand,1,21,250.13,29.72,14.19,SH13,4.62,0,11.7,0,0,11.7
O3106,2026-08-10 10:31:35.229933,2026-08-11 10:31:35.229933,Los Angeles,Target,S87,34.05036811455503,-118.34005318723361,C2701,34.109334053502536,-118.25616674826723,shop_and_deliver,next_day,1,5,54.64,7.41,1.68,SH70,4.09,0,5.4,2,0,7.4
O3107,2026-08-10 11:41:49.483812,2026-08-10 13:41:49.483812,Birmingham,Publix,S9,33.500574974908744,-86.89200018062155,C1152,33.51148008536454,-86.93901195642687,delivery_only,on_demand,1,13,68.33,6.65,3.95,SH2,4.53,1,7.02,0,0,7.02
O3108,2026-08-10 11:05:50.158318,2026-08-10 15:05:50.158318,San Francisco,Lowe's,S33,37.81690462933478,-122.42546591910342,C20,37.84189152052767,-122.41407153976986,shop_and_deliver,same_day,1,14,72.96,6.96,4.63,SH39,4.86,0,8.19,0,0,8.19
O3109,2026-08-10 09:58:25.482719,2026-08-11 09:58:25.482719,Birmingham,CVS,S16,33.55176194477219,-86.82117255112688,C438,33.56025616164555,-86.73773842959471,shop_and_deliver,next_day,1,1,14.93,1.8,0.79,SH4,4.61,0,6.37,0,0,6.37
O3110,2026-08-10 10:46:28.246739,2026-08-10 12:46:28.246739,Austin,Publix,S104,30.28121223401787,-97.82366470124585,C4,30.336419740375565,-97.7799645861131,shop_and_deliver,on_demand,1,9,125.53,17.03,8.38,SH78,4.46,0,7.83,0,0,7.83
O3111,2026-08-10 15:00:43.269599,2026-08-10 19:00:43.269599,Los Angeles,Meijer,S66,34.062932405222426,-118.36661306898368,C2215,34.0699568499716,-118.35408568670121,delivery_only,same_day,1,4,25.08,2.03,1.64,SH67,4.84,0,5.62,0,0,5.62
O3112,2026-08-10 17:23:46.594470,2026-08-11 17:23:46.594470,Los Angeles,Lowe's,S72,34.18321899662102,-118.35244371675621,C1214,34.18421835142984,-118.3812679718017,shop_and_deliver,next_day,1,12,68.27,9.52,3.71,SH64,4.41,0,7.69,0,2,9.690000000000001
O3113,2026-08-10 16:20:01.571803,2026-08-10 18:20:01.571803,Birmingham,Kroger,S12,33.535234622395166,-86.8920389257104,C1026,33.52843251609498,-86.79678663918058,shop_and_deliver,on_demand,1,15,171.66,18.79,6.36,SH2,4.53,1,7.56,0,0,7.56
O3114,2026-08-10 10:08:15.231999,2026-08-10 12:08:15.231999,San Francisco,Kroger,S24,37.720327274669266,-122.4403603603084,C489,37.716243392496324,-122.47474000803574,shop_and_deliver,on_demand,1,14,163.66,17.87,7.25,SH32,4.68,0,9.06,0,0,9.06
O3115,2026-08-10 13:34:01.087467,2026-08-10 15:34:01.087467,Austin,Meijer,S116,30.224508250425657,-97.72493334788619,C1744,30.132572462389007,-97.76178431534244,shop_and_deliver,on_demand,1,35,451.6,46.85,20.77,SH93,4.67,1,13.26,2,0,15.26
O3116,2026-08-10 11:10:52.030057,2026-08-10 15:10:52.030057,San Francisco,Petco,S28,37.723846077241575,-122.36097356760793,C1884,37.69632610011537,-122.38322474034422,shop_and_deliver,same_day,0,3,18.64,2.12,0.95,SH28,5.0,0,7.17,0,0,7.17
O3117,2026-08-10 09:42:18.285204,2026-08-10 13:42:18.285204,Los Angeles,Kroger,S76,34.0610951735068,-118.32114431272987,C2981,34.1259811312614,-118.45225429049844,shop_and_deliver,same_day,1,8,76.82,6.22,3.16,SH62,5.0,0,6.72,2,0,8.719999999999999
O3118,2026-08-10 14:40:04.325710,2026-08-10 16:40:04.325710,San Francisco,CVS,S40,37.71795029520929,-122.4664530287608,C1152,37.69934729107942,-122.44230362926751,delivery_only,on_demand,1,12,66.97,6.29,2.38,SH48,5.0,1,6.69,1,0,7.69
O3119,2026-08-10 17:40:55.462010,2026-08-10 21:40:55.462010,Birmingham,Lowe's,S11,33.539909481679956,-86.83155684157191,C1698,33.53431274012118,-86.8315151667996,delivery_only,same_day,1,12,116.09,11.02,3.63,SH4,4.61,0,7.57,0,0,7.57
O3120,2026-08-10 08:03:29.455544,2026-08-10 12:03:29.455544,San Francisco,Lowe's,S33,37.81690462933478,-122.42546591910342,C1772,37.76817003865105,-122.41700053888894,shop_and_deliver,same_day,1,9,113.56,16.84,4.38,SH38,4.42,0,6.59,0,0,6.59
O3121,2026-08-10 10:53:56.666432,2026-08-10 12:53:56.666432,Birmingham,CVS,S15,33.497974970457186,-86.89752607460036,C1125,33.50053927560785,-86.88969771573105,shop_and_deliver,on_demand,0,6,64.8,8.41,4.21,SH20,4.75,1,5.45,1,1,7.45
O3122,2026-08-10 15:45:54.631421,2026-08-10 19:45:54.631421,San Francisco,Kroger,S27,37.74801990184271,-122.44384717931551,C2676,37.75849980505017,-122.46816684817331,shop_and_deliver,same_day,0,7,104.28,9.05,3.41,SH39,4.86,0,7.95,0,0,7.95
O3123,2026-08-10 17:55:59.249832,2026-08-10 19:55:59.249832,Los Angeles,Publix,S69,33.96827231426966,-118.1803551402686,C2824,34.1109659969471,-118.2240331771684,shop_and_deliver,on_demand,1,8,89.12,7.28,2.8,SH62,5.0,0,6.32,0,0,6.32
O3124,2026-08-10 09:05:36.179209,2026-08-11 09:05:36.179209,Los Angeles,Walgreens,S96,34.09584168877215,-118.3405667961779,C2663,34.15735446180315,-118.28383460182104,delivery_only,next_day,1,10,124.67,14.86,3.95,SH74,4.67,1,6.53,0,0,6.53
O3125,2026-08-10 16:31:49.123911,2026-08-10 20:31:49.123911,Los Angeles,Target,S61,34.09250540341041,-118.18948836453357,C2277,34.20445005130328,-118.24662175305417,shop_and_deliver,same_day,1,1,8.81,1.15,0.46,SH72,4.63,0,6.42,0,0,6.42
O3126,2026-08-10 09:56:13.263779,2026-08-10 13:56:13.263779,San Francisco,Lowe's,S41,37.822391631480826,-122.42235557321814,C744,37.80975419409896,-122.43031480476829,delivery_only,same_day,0,11,129.34,18.61,4.89,SH32,4.68,0,9.17,3,0,12.17
O3127,2026-08-10 08:46:08.694008,2026-08-10 10:46:08.694008,San Francisco,Meijer,S36,37.82136552910916,-122.42273420898056,C438,37.76737440927647,-122.4748022713529,delivery_only,on_demand,1,5,33.2,3.94,2.15,SH42,4.63,1,6.45,0,0,6.45
O3128,2026-08-10 10:55:46.508876,2026-08-10 14:55:46.508876,Birmingham,Lowe's,S17,33.53839939840087,-86.75042491588749,C2848,33.50778564819803,-86.79333247011843,delivery_only,same_day,1,19,106.43,15.19,5.9,SH6,4.84,0,11.18,0,1,12.18
O3129,2026-08-10 11:00:20.780524,2026-08-10 13:00:20.780524,Los Angeles,Meijer,S66,34.062932405222426,-118.36661306898368,C1361,34.02982301633628,-118.33528042201127,shop_and_deliver,on_demand,1,13,102.34,11.74,4.68,SH57,4.71,0,8.38,0,2,10.38
O3130,2026-08-10 10:38:17.676976,2026-08-11 10:38:17.676976,Birmingham,Publix,S18,33.59227767237418,-86.853819603312,C2139,33.56804223110757,-86.83539082490516,shop_and_deliver,next_day,1,14,89.5,9.94,5.31,SH20,4.75,1,9.79,0,0,9.79
O3131,2026-08-10 15:47:33.373338,2026-08-11 15:47:33.373338,Austin,Lowe's,S106,30.270865930472745,-97.66762538561441,C1144,30.328885709871738,-97.60344437408872,shop_and_deliver,next_day,1,4,29.03,4.21,1.01,SH95,4.55,1,5.01,0,0,5.01
O3132,2026-08-10 12:50:31.759414,2026-08-10 14:50:31.759414,Los Angeles,Lowe's,S70,33.97014873255938,-118.20014816287717,C840,33.999680678067925,-118.10338740013815,shop_and_deliver,on_demand,1,15,75.33,8.6,3.43,SH56,4.6,1,8.49,0,0,8.49
O3133,2026-08-10 09:02:12.163381,2026-08-10 13:02:12.163381,Birmingham,Kroger,S12,33.535234622395166,-86.8920389257104,C2969,33.59001233570751,-86.93060557198898,delivery_only,same_day,0,8,108.71,14.36,4.62,SH14,4.83,1,8.29,0,0,8.29
O3134,2026-08-10 17:36:30.247564,2026-08-10 19:36:30.247564,Austin,Target,S119,30.332773800757515,-97.78879141683605,C1890,30.244544832294537,-97.69459933188263,delivery_only,on_demand,1,13,101.28,14.99,5.36,SH93,4.67,1,7.86,5,2,14.86
O3135,2026-08-10 15:02:17.161425,2026-08-11 15:02:17.161425,San Francisco,Petco,S42,37.77592848293977,-122.37049202312886,C847,37.771445912584426,-122.4015456886282,shop_and_deliver,next_day,1,13,68.71,7.96,3.39,SH35,4.82,1,9.37,0,0,9.37
O3136,2026-08-10 15:35:01.727023,2026-08-10 17:35:01.727023,San Francisco,Walgreens,S29,37.762285782181074,-122.44418141903382,C2517,37.77068453186001,-122.40069471627389,shop_and_deliver,on_demand,1,4,53.01,4.95,3.19,SH31,4.81,0,6.48,0,0,6.48
O3137,2026-08-10 15:31:48.532463,2026-08-11 15:31:48.532463,Los Angeles,Petco,S86,33.96948079283817,-118.18004623359575,C1178,34.01347035389894,-118.2059435744318,shop_and_deliver,next_day,1,17,237.75,28.71,14.59,SH66,4.22,1,9.58,0,0,9.58
O3138,2026-08-10 13:45:58.612137,2026-08-10 17:45:58.612137,Austin,Lowe's,S106,30.270865930472745,-97.66762538561441,C129,30.269404388711024,-97.63329016858812,delivery_only,same_day,1,6,55.16,5.89,3.57,SH78,4.46,0,7.75,0,0,7.75
O3139,2026-08-10 14:38:19.332102,2026-08-11 14:38:19.332102,Birmingham,Publix,S9,33.500574974908744,-86.89200018062155,C1065,33.475372565910355,-86.89513401543985,delivery_only,next_day,1,6,53.12,5.35,3.21,SH11,4.56,0,7.9,0,0,7.9
O3140,2026-08-10 12:28:57.197553,2026-08-10 14:28:57.197553,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C933,33.552894668630564,-86.86971247367556,delivery_only,on_demand,0,16,172.68,18.11,7.11,SH10,4.63,0,8.27,0,0,8.27
O3141,2026-08-10 14:12:57.024744,2026-08-10 18:12:57.024744,San Francisco,Walgreens,S29,37.762285782181074,-122.44418141903382,C2207,37.77919229602312,-122.43002899544128,shop_and_deliver,same_day,0,20,169.49,16.42,7.12,SH30,5.0,0,11.36,0,0,11.36
O3142,2026-08-10 16:05:18.665854,2026-08-10 18:05:18.665854,Los Angeles,CVS,S54,34.00348455142109,-118.11082708882626,C750,34.065519853346,-118.08613037207196,shop_and_deliver,on_demand,1,4,25.57,2.52,1.54,SH54,4.82,1,6.65,0,0,6.65
O3143,2026-08-10 13:17:21.367618,2026-08-10 17:17:21.367618,Birmingham,Kroger,S10,33.49454513179286,-86.81830740284093,C2867,33.51201082254598,-86.85487446436784,shop_and_deliver,same_day,0,10,60.95,6.72,3.78,SH11,4.56,0,8.93,0,0,8.93
O3144,2026-08-10 15:34:12.821776,2026-08-11 15:34:12.821776,San Francisco,CVS,S46,37.81187444554773,-122.40339154921874,C1114,37.837858631071455,-122.440375246985,shop_and_deliver,next_day,0,28,287.58,37.65,18.68,SH40,4.14,0,11.04,0,1,12.04
O3145,2026-08-10 14:53:15.928102,2026-08-11 14:53:15.928102,San Francisco,Lowe's,S43,37.78743008551334,-122.4146190690438,C907,37.80033249429146,-122.35812286288424,delivery_only,next_day,1,14,205.55,30.74,6.31,SH33,5.0,0,8.55,1,0,9.55
O3146,2026-08-10 08:42:19.788887,2026-08-10 10:42:19.788887,Los Angeles,Walgreens,S63,34.08000901716382,-118.3694440021002,C2607,34.120170394981514,-118.36316827767651,shop_and_deliver,on_demand,1,10,147.89,17.66,9.49,SH70,4.09,0,7.2,0,0,7.2
O3147,2026-08-10 09:20:24.829335,2026-08-10 11:20:24.829335,Los Angeles,Petco,S86,33.96948079283817,-118.18004623359575,C670,34.04185409961309,-118.21169973759686,shop_and_deliver,on_demand,1,15,137.28,11.03,4.84,SH51,4.78,0,8.81,0,0,8.81
O3148,2026-08-10 11:30:21.588353,2026-08-10 15:30:21.588353,Austin,Meijer,S115,30.232830533494944,-97.81209167665445,C243,30.25339383274618,-97.89590858913797,delivery_only,same_day,1,6,55.46,7.63,3.35,SH77,4.52,1,7.76,0,1,8.76
O3149,2026-08-10 08:14:39.208547,2026-08-10 12:14:39.208547,Austin,Lowe's,S101,30.228339403857436,-97.80491779376993,C693,30.150115083678195,-97.78941620413144,delivery_only,same_day,1,24,170.95,17.75,7.64,SH98,4.58,0,11.42,0,0,11.42
O3150,2026-08-10 13:58:00.543291,2026-08-10 15:58:00.543291,Los Angeles,Walgreens,S77,34.191825805386635,-118.22621196391788,C126,34.15463321359956,-118.3527770420146,shop_and_deliver,on_demand,0,14,144.89,20.87,8.84,SH52,5.0,1,9.34,0,0,9.34
O3151,2026-08-10 15:57:53.346133,2026-08-10 17:57:53.346133,Los Angeles,Kroger,S97,34.04318335419728,-118.30983189746098,C191,34.02374030953611,-118.36370370324417,delivery_only,on_demand,1,16,113.6,11.95,3.48,SH74,4.67,1,8.54,0,1,9.54
O3152,2026-08-10 17:30:43.203007,2026-08-11 17:30:43.203007,Los Angeles,Target,S53,34.04764899140769,-118.18596919013292,C1758,34.10093861114232,-118.18843475759472,shop_and_deliver,next_day,1,10,89.86,12.41,6.17,SH60,4.65,0,6.74,0,1,7.74
O3153,2026-08-10 10:10:34.225908,2026-08-10 12:10:34.225908,San Francisco,Petco,S37,37.831505451446695,-122.37753034108806,C865,37.812708084350255,-122.3543210695563,shop_and_deliver,on_demand,0,7,94.67,8.63,6.19,SH46,3.86,0,6.72,1,0,7.72
O3154,2026-08-10 12:52:50.061665,2026-08-11 12:52:50.061665,Los Angeles,Petco,S62,34.04903582808327,-118.09800486376682,C711,34.02455028380356,-118.11810445111095,shop_and_deliver,next_day,1,11,48.58,7.21,1.47,SH70,4.09,0,7.49,0,0,7.49
O3155,2026-08-10 11:54:28.500142,2026-08-10 13:54:28.500142,San Francisco,Meijer,S51,37.71496244523944,-122.4370917372399,C2767,37.73659771414289,-122.43832697175733,shop_and_deliver,on_demand,1,6,54.83,5.88,2.82,SH47,4.98,0,5.38,0,0,5.38
O3156,2026-08-10 08:06:29.658288,2026-08-10 10:06:29.658288,San Francisco,Petco,S42,37.77592848293977,-122.37049202312886,C1289,37.80943296134482,-122.36914207155549,shop_and_deliver,on_demand,1,6,77.25,9.13,4.15,SH38,4.42,0,5.33,0,0,5.33
O3157,2026-08-10 08:20:15.128348,2026-08-10 10:20:15.128348,Los Angeles,Kroger,S76,34.0610951735068,-118.32114431272987,C1975,34.118154844734,-118.31328814282752,delivery_only,on_demand,0,5,22.73,3.22,0.76,SH52,5.0,1,5.8,0,0,5.8
O3158,2026-08-10 16:20:53.687858,2026-08-10 20:20:53.687858,Austin,CVS,S114,30.185996387968174,-97.72744397180077,C537,30.160571878401296,-97.87475945651758,shop_and_deliver,same_day,1,7,101.33,8.89,5.72,SH91,4.74,0,6.65,1,1,8.65
O3159,2026-08-10 14:25:39.022090,2026-08-11 14:25:39.022090,San Francisco,Publix,S45,37.798274191964765,-122.37374385931817,C1709,37.84528415054629,-122.35775424990771,shop_and_deliver,next_day,1,29,204.79,28.04,13.08,SH33,5.0,0,11.55,0,0,11.55
O3160,2026-08-10 09:48:21.469205,2026-08-10 13:48:21.469205,Los Angeles,Lowe's,S74,34.165401806014295,-118.31631751168545,C1109,34.21688494209663,-118.4516404121484,shop_and_deliver,same_day,1,18,252.63,24.17,14.5,SH53,4.92,1,9.72,0,0,9.72
O3161,2026-08-10 08:45:13.703392,2026-08-10 10:45:13.703392,Austin,Lowe's,S109,30.251156171289253,-97.7918586112811,C2208,30.15144883822706,-97.84000704964755,shop_and_deliver,on_demand,1,13,103.8,10.21,4.06,SH85,4.5,0,6.92,1,0,7.92
O3162,2026-08-10 15:03:20.048912,2026-08-11 15:03:20.048912,Birmingham,Meijer,S5,33.438754084224875,-86.77044022099197,C2367,33.461414086118104,-86.78219367662335,shop_and_deliver,next_day,1,19,102.36,15.27,5.97,SH8,4.58,0,10.36,0,0,10.36
O3163,2026-08-10 16:33:53.463314,2026-08-10 20:33:53.463314,Birmingham,Kroger,S12,33.535234622395166,-86.8920389257104,C2236,33.45550169231302,-86.89202586622412,shop_and_deliver,same_day,1,12,158.74,14.01,6.74,SH6,4.84,0,9.32,0,0,9.32
O3164,2026-08-10 09:06:47.568807,2026-08-10 11:06:47.568807,Birmingham,Publix,S9,33.500574974908744,-86.89200018062155,C240,33.547683426128145,-86.89518237836302,shop_and_deliver,on_demand,1,8,84.18,8.49,2.91,SH22,4.81,0,7.65,0,0,7.65
O3165,2026-08-10 10:04:26.024255,2026-08-10 12:04:26.024255,Austin,Lowe's,S109,30.251156171289253,-97.7918586112811,C525,30.299140731141684,-97.81205733724887,shop_and_deliver,on_demand,1,12,69.82,6.44,4.72,SH88,4.33,0,9.01,0,0,9.01
O3166,2026-08-10 14:31:30.444905,2026-08-10 16:31:30.444905,Birmingham,Publix,S3,33.446595484847236,-86.81773519944615,C279,33.501773793829706,-86.78089303686632,delivery_only,on_demand,1,10,144.67,14.58,8.89,SH12,4.97,0,6.64,0,0,6.64
O3167,2026-08-10 11:43:23.632475,2026-08-11 11:43:23.632475,Austin,Kroger,S120,30.2917780951638,-97.82603050700125,C2710,30.34774318433276,-97.75353614611615,delivery_only,next_day,0,16,153.95,20.31,4.82,SH81,4.66,0,8.13,0,0,8.13
O3168,2026-08-10 09:38:53.354280,2026-08-10 11:38:53.354280,Los Angeles,Lowe's,S74,34.165401806014295,-118.31631751168545,C1458,34.14310711593526,-118.34431179532692,shop_and_deliver,on_demand,1,10,144.36,16.83,7.2,SH61,4.66,0,8.72,0,0,8.72
O3169,2026-08-10 17:41:15.267705,2026-08-10 21:41:15.267705,San Francisco,Publix,S45,37.798274191964765,-122.37374385931817,C241,37.82955710451538,-122.39190694780379,shop_and_deliver,same_day,1,10,87.97,8.5,5.08,SH41,4.55,0,6.68,1,0,7.68
O3170,2026-08-10 14:16:22.750196,2026-08-10 18:16:22.750196,San Francisco,Petco,S38,37.78225326370834,-122.38688393840545,C2988,37.739331523021775,-122.40464689054275,delivery_only,same_day,1,22,134.44,13.57,5.94,SH38,4.42,0,9.89,0,0,9.89
